borough,date,open,cleaned,watered,resurfaced
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-02-25,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-06,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-10,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-13,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-15,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-16,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-20,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-21,NA,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-22,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-23,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-24,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-25,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-26,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-27,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-28,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-29,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-30,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2010-12-31,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-02,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-03,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-04,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-05,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-06,NA,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-07,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-08,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-09,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-11,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-12,32,32,32,32
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-13,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-14,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-15,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-16,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-17,16,16,NA,8
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-18,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-19,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-20,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-21,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-22,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-23,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-24,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-25,16,NA,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-26,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-27,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-28,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-29,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-30,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-01-31,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-01,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-02,NA,NA,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-03,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-04,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-05,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-06,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-07,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-08,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-09,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-10,16,16,NA,6
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-11,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-13,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-14,0,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-16,32,32,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-18,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-20,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-21,NA,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-22,16,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-23,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-24,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-25,16,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-26,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-27,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-02-28,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-01,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-02,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-03,16,12,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-05,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-06,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-03-09,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-10-27,0,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-12,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-13,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-14,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-15,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-18,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-19,NA,NA,2,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-20,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-21,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-22,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-23,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-24,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-27,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-28,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-29,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-30,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2011-12-31,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-02,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-03,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-05,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-06,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-07,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-08,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-09,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-10,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-11,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-12,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-13,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-14,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-15,16,15,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-16,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-17,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-18,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-19,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-20,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-21,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-22,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-23,NA,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-25,NA,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-26,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-27,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-28,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-29,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-30,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-01-31,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-01,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-02,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-03,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-04,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-05,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-06,NA,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-07,16,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-08,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-09,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-10,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-11,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-12,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-13,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-14,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-15,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-16,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-17,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-18,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-19,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-20,16,16,16,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-21,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-22,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-23,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-24,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-26,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-27,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-28,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-02-29,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-02,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-04,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-05,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-06,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-07,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-08,NA,0,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-09,NA,0,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-03-12,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2012-12-18,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-07,7,7,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-08,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-09,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-10,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-14,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-15,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-16,NA,2,2,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-17,NA,17,17,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-18,NA,13,13,13
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-21,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-22,17,17,17,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-23,17,17,17,6
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-24,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-25,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-27,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-28,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-29,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-30,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-01-31,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-01,17,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-04,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-05,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-06,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-07,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-08,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-10,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-11,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-12,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-13,NA,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-14,NA,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-15,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-17,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-18,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-19,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-20,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-21,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-22,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-25,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-26,NA,1,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-27,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-02-28,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-01,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-04,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-05,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-06,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-08,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-13,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-19,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-20,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-25,1,1,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-26,NA,1,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-27,NA,1,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-03-28,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-13,NA,7,17,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-14,NA,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-15,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-17,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-18,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-19,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-20,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-21,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-22,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-23,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-24,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-26,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-27,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-28,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-29,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-30,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2013-12-31,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-02,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-03,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-04,17,17,17,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-05,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-06,NA,0,0,0
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-07,NA,1,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-08,15,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-09,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-10,17,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-12,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-13,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-14,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-17,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-19,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-20,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-21,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-22,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-23,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-24,16,15,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-26,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-27,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-28,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-29,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-01-30,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-01,17,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-02,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-03,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-04,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-05,17,NA,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-06,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-07,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-08,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-09,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-10,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-11,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-12,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-13,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-14,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-15,15,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-16,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-17,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-18,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-19,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-20,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-21,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-22,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-23,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-24,16,16,16,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-25,17,17,17,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-26,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-27,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-02-28,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-01,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-02,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-03,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-04,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-05,17,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-06,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-07,17,17,NA,17
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-08,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-09,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-10,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-11,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-12,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-13,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-14,NA,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-15,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-17,1,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-20,1,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-21,NA,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-25,1,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-03-27,1,1,1,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-12-08,1,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-12-11,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-12-12,1,1,1,1
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-12-15,NA,1,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2014-12-17,1,1,1,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-05,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-07,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-08,NA,17,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-10,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-12,NA,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-13,NA,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-14,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-15,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-19,16,NA,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-20,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-21,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-26,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-27,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-28,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-01-29,16,16,NA,NA
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-02-01,16,16,NA,16
Côte-des-Neiges - Notre-Dame-de-Grâce,2015-02-02,17,NA,NA,NA
